,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
4778,H15026,2012,1.0,1,N,V,V,U,1430.0,1,1980.0,   .,74173,0.0
4779,H15027,2016,0.99726776,1,N,V,V,U,1430.0,1,1980.0,   .,74173,0.0
4780,H1571,2013,1.0,0,V,N,,R,6203.0,1,1990.0,5,74173,0.0
4781,H1631,2015,1.0,0,V,V,V,U,356.0,1,1980.0,   .,74173,0.0
4782,H17594,2013,1.0,0,V,N,O,R,484.0,1,1951.0,4,74173,0.0
4783,H18308,2015,1.0,0,V,N,O,R,517.0,1,1928.0,3,74173,0.0
4784,H2552,2012,1.0,0,V,V,V,U,360.0,1,,   .,74173,0.0
4785,H2553,2014,1.0,0,V,V,V,U,360.0,1,,   .,74173,0.0
4786,H2905,2016,0.99726776,0,V,N,O,R,575.0,1,1962.0,3,74173,0.0
4787,H4253,2013,1.0,0,V,N,O,R,3674.0,1,1983.0,5,74173,0.0
4788,H4255,2016,1.0,0,V,N,O,R,3674.0,1,1983.0,5,74173,0.0
4789,H5749,2016,0.99726776,0,V,V,V,U,540.0,1,,   .,74173,0.0
4790,H5796,2012,1.0,0,V,N,,R,350.0,1,1960.0,3,74173,0.0
4791,H5797,2014,1.0,0,V,N,,R,350.0,1,1960.0,3,74173,0.0
4792,H6377,2013,1.0,0,V,N,O,R,2600.0,1,1965.0,6,74173,0.0
4793,H17294,2012,1.0,0,V,N,O,R,625.0,1,1999.0,3,74180,0.0
4794,H6565,2013,1.0,0,N,V,V,U,1310.0,1,1988.0,   .,74180,0.0
4795,H6566,2015,1.0,0,N,V,V,U,1310.0,1,1988.0,   .,74180,0.0
4796,H2006,2014,1.0,1,N,V,V,U,1050.0,1,1960.0,   .,74182,0.0
4797,H404,2012,1.0,0,V,V,V,U,1050.0,1,,   .,74189,1.0
4798,H405,2015,1.0,0,V,N,O,R,785.0,1,1978.0,4,74189,0.0
4799,H406,2016,0.99726776,0,V,N,O,R,950.0,1,1978.0,5,74189,0.0
4800,H4427,2015,1.0,0,V,V,V,U,1522.0,1,1988.0,   .,74190,0.0
4801,H2673,2012,1.0,0,V,N,O,R,615.0,1,1968.0,3,74208,0.0
4802,H7166,2012,1.0,0,V,V,V,U,300.0,1,1980.0,   .,74208,0.0
4803,H14247,2014,1.0,1,N,V,V,U,3610.0,1,1988.0,   .,74213,1.0
4804,H18776,2015,1.0,0,V,N,O,R,3050.0,1,2002.0,2,74213,1.0
4805,H360,2015,1.0,0,V,V,V,U,400.0,1,1980.0,   .,74215,0.0
4806,H18487,2013,1.0,0,V,N,O,R,630.0,1,1965.0,4,74217,0.0
4807,H18488,2014,1.0,0,V,N,O,R,630.0,1,1965.0,4,74217,0.0
4808,H15683,2013,1.0,1,V,N,O,R,5200.0,1,2009.0,5,74220,0.0
4809,H5141,2016,0.99726776,0,N,V,V,U,3800.0,1,1988.0,   .,74220,1.0
4810,H15071,2016,0.99726776,0,N,V,V,U,883.0,1,1980.0,   .,74224,0.0
4811,H15293,2012,1.0,0,V,N,O,R,3300.0,1,2001.0,3,74224,1.0
4812,H15294,2014,1.0,0,V,N,O,R,3300.0,1,2001.0,3,74224,0.0
4813,H15295,2015,1.0,0,V,N,O,R,3300.0,1,2001.0,3,74224,1.0
4814,H15296,2016,1.0,0,V,N,O,R,3300.0,1,2001.0,3,74224,1.0
4815,H16343,2015,1.0,0,V,N,O,R,2910.0,1,1992.0,7,74224,0.0
4816,H16720,2014,1.0,0,V,N,O,R,5127.0,1,1968.0,7,74224,0.0
4817,H4673,2012,1.0,0,V,V,V,U,2289.0,1,1980.0,   .,74224,1.0
4818,H5472,2016,1.0,0,V,V,V,U,2124.0,1,1988.0,   .,74224,0.0
4819,H6081,2014,1.0,0,V,V,V,U,1165.0,1,1988.0,   .,74224,1.0
4820,H6083,2016,0.99726776,0,V,V,V,U,1165.0,1,1988.0,   .,74224,1.0
4821,H6688,2013,0.263013699,0,N,V,V,U,2800.0,1,,   .,74224,0.0
4822,H15064,2014,1.0,0,N,V,V,U,1441.0,1,1988.0,   .,74225,1.0
4823,H4137,2015,1.0,0,V,N,O,R,573.0,1,1960.0,3,74225,0.0
4824,H2550,2014,1.0,0,V,N,O,R,600.0,1,1947.0,3,74236,0.0
4825,H2551,2016,1.0,0,V,N,O,R,600.0,1,1947.0,3,74236,0.0
4826,H399,2013,1.0,0,V,N,O,R,750.0,1,1900.0,4,74236,0.0
4827,H400,2015,1.0,0,V,N,O,R,750.0,1,1900.0,4,74236,0.0
4828,H4141,2016,0.99726776,0,V,V,V,U,1773.0,1,1980.0,   .,74238,0.0
4829,H1869,2012,1.0,0,V,V,V,U,2460.0,1,,   .,74241,0.0
4830,H17803,2012,1.0,1,V,N,O,R,2200.0,1,2011.0,4,74243,0.0
4831,H18248,2013,1.0,0,V,N,O,R,1935.0,1,2012.0,2,74243,0.0
4832,H18805,2012,0.333333333,0,V,N,O,R,536.0,1,1949.0,4,74243,0.0
4833,H19247,2016,0.99726776,0,V,N,O,R,900.0,1,2013.0,4,74243,0.0
4834,H3770,2014,1.0,0,V,V,V,U,2050.0,1,,   .,74243,0.0
4835,H19913,2016,0.99726776,0,V,N,O,R,700.0,1,2016.0,3,74245,0.0
4836,H13741,2014,1.0,0,N,V,V,U,325.0,1,1988.0,   .,74256,0.0
4837,H13742,2016,0.967213115,0,N,V,V,U,325.0,1,1988.0,   .,74256,0.0
4838,H15970,2013,1.0,0,V,N,O,R,283.0,1,1967.0,3,74256,0.0
4839,H4252,2015,1.0,0,V,V,V,U,4739.0,1,1980.0,   .,74256,1.0
4840,H5764,2013,1.0,0,V,N,O,R,1750.0,1,1970.0,4,74256,0.0
4841,H5882,2012,1.0,0,V,N,O,R,290.0,1,1959.0,4,74256,0.0
4842,H7098,2012,1.0,0,V,V,V,U,660.0,1,1980.0,   .,74256,0.0
4843,H15099,2012,1.0,1,N,V,V,U,2200.0,1,1988.0,   .,74258,0.0
4844,H15100,2013,0.747945205,1,N,V,V,U,2200.0,1,1988.0,   .,74258,0.0
4845,H4609,2012,1.0,0,N,V,V,U,1250.0,1,1980.0,   .,74264,0.0
4846,H4610,2016,1.0,0,N,V,V,U,1250.0,1,1980.0,   .,74264,0.0
4847,H16456,2012,1.0,0,V,N,O,R,250.0,1,1980.0,4,74266,0.0
4848,H18734,2015,1.0,0,V,N,O,R,8550.0,1,2012.0,6,74268,1.0
4849,H4136,2014,1.0,0,V,V,V,U,2931.0,1,1980.0,   .,74268,0.0
4850,H4143,2014,1.0,0,V,V,V,U,830.0,1,1988.0,   .,74270,1.0
4851,H15245,2012,1.0,1,V,N,O,R,5600.0,1,2008.0,6,74276,0.0
4852,H5497,2013,1.0,0,V,V,V,U,2140.0,1,1988.0,   .,74278,0.0
4853,H18587,2012,0.56010929,0,V,N,O,R,887.0,1,2007.0,4,74279,0.0
4854,H19899,2016,1.0,1,V,N,O,R,1200.0,1,1980.0,4,74279,0.0
4855,H6884,2016,1.0,0,V,N,O,R,2385.0,1,2004.0,6,74279,0.0
4856,H13663,2013,1.0,0,V,N,O,R,700.0,1,1978.0,3,74281,0.0
4857,H18316,2012,0.882513661,0,V,N,O,R,7595.0,1,2011.0,4,74281,1.0
4858,H18317,2015,1.0,0,V,N,O,R,7595.0,1,2011.0,4,74281,0.0
4859,H6285,2013,1.0,0,N,V,V,U,2290.0,1,1980.0,   .,74281,0.0
4860,H6286,2015,1.0,0,N,V,V,U,2290.0,1,1980.0,   .,74281,0.0
4861,H17796,2015,0.983561644,1,V,N,O,R,300.0,1,2005.0,3,74290,0.0
4862,H17797,2016,0.967213115,1,V,N,O,R,300.0,1,2005.0,3,74290,0.0
4863,H14644,2012,1.0,1,V,N,O,R,3473.0,1,2008.0,3,74293,1.0
4864,H4263,2013,1.0,0,V,V,V,U,2670.0,1,1988.0,   .,74298,0.0
4865,H5218,2012,1.0,0,V,V,V,U,1600.0,1,1988.0,   .,74298,0.0
4866,H18059,2012,1.0,0,V,N,O,R,12800.0,1,2008.0,6,74305,0.0
4867,H18060,2014,1.0,0,V,N,O,R,12800.0,1,2008.0,6,74305,1.0
4868,H19869,2016,0.912568306,1,V,N,O,R,600.0,1,1900.0,3,74305,0.0
4869,H6708,2015,1.0,0,N,V,V,U,500.0,1,1960.0,   .,74924,0.0
4870,H16409,2012,1.0,1,V,N,O,R,3640.0,4,1890.0,8,75101,1.0
4871,H16410,2015,1.0,1,V,N,O,R,3640.0,4,1890.0,8,75101,1.0
4872,H19213,2014,1.0,0,V,N,O,R,328.0,4,1900.0,4,75101,0.0
4873,H6459,2015,1.0,0,V,N,O,R,1157.0,4,1800.0,4,75101,0.0
4874,H5063,2015,1.0,1,N,V,V,U,500.0,4,,   .,75102,0.0
4875,H7118,2013,1.0,1,V,V,V,U,1440.0,4,,   .,75102,1.0
4876,H13560,2013,1.0,1,N,V,V,U,896.0,4,1960.0,   .,75103,1.0
4877,H17831,2012,1.0,0,V,N,O,R,450.0,4,1950.0,5,75103,0.0
4878,H4224,2013,1.0,1,V,N,O,R,3248.0,4,1900.0,6,75103,0.0
4879,H4731,2016,0.99726776,1,V,N,O,R,980.0,4,1997.0,7,75103,0.0
4880,H4856,2012,1.0,1,V,V,V,U,908.0,4,,   .,75103,0.0
4881,H7336,2012,0.415300546,1,V,V,V,U,500.0,4,1960.0,   .,75103,1.0
4882,H13515,2012,1.0,1,N,V,V,U,1580.0,4,1960.0,   .,75104,0.0
4883,H15946,2013,1.0,1,V,N,O,R,865.0,4,1900.0,6,75104,0.0
4884,H3434,2015,0.495890411,0,V,V,V,U,1400.0,4,1960.0,   .,75104,1.0
4885,H4241,2012,1.0,1,N,V,V,U,400.0,4,1960.0,   .,75104,0.0
4886,H4918,2015,1.0,1,V,N,O,R,800.0,4,1950.0,5,75104,0.0
4887,H4961,2014,1.0,1,N,V,V,U,1294.0,4,,   .,75104,1.0
4888,H13650,2014,1.0,1,N,V,V,U,1200.0,4,1960.0,   .,75105,1.0
4889,H14156,2014,1.0,1,N,V,V,U,1000.0,4,1960.0,   .,75105,0.0
4890,H14157,2016,1.0,1,N,V,V,U,1000.0,4,1960.0,   .,75105,1.0
4891,H14764,2012,1.0,1,N,V,V,U,1120.0,4,1960.0,   .,75105,0.0
4892,H1704,2012,0.915300546,1,N,V,V,U,812.0,4,1960.0,   .,75105,0.0
4893,H17732,2013,1.0,0,V,N,O,R,1117.0,4,1980.0,6,75105,1.0
4894,H17733,2015,1.0,0,V,N,O,R,1117.0,4,1980.0,6,75105,1.0
4895,H17915,2013,1.0,1,V,N,O,R,1500.0,4,1850.0,6,75105,1.0
4896,H204,2015,1.0,1,V,N,O,R,900.0,4,1920.0,7,75105,0.0
4897,H3463,2013,0.0,1,V,V,V,U,400.0,4,,   .,75105,1.0
4898,H4467,2015,1.0,1,V,V,V,U,2470.0,4,,   .,75105,0.0
4899,H4477,2014,1.0,1,V,V,V,U,2131.0,4,1960.0,   .,75105,0.0
4900,H4751,2012,1.0,1,V,N,O,R,882.0,4,1970.0,6,75105,0.0
4901,H4752,2016,0.99726776,1,V,N,O,R,882.0,4,1970.0,6,75105,0.0
4902,H5193,2015,1.0,1,N,V,V,U,325.0,4,1980.0,   .,75105,0.0
4903,H5468,2015,1.0,1,V,V,V,U,400.0,4,1960.0,   .,75105,1.0
4904,H5657,2013,0.0,1,V,V,V,U,2770.0,4,,   .,75105,1.0
4905,H5658,2016,0.0,1,V,V,V,U,2770.0,4,,   .,75105,1.0
4906,H5667,2012,0.745901639,1,V,V,V,U,1744.0,4,,   .,75105,0.0
4907,H601,2015,1.0,1,V,V,V,U,536.0,4,,   .,75105,0.0
4908,H616,2014,0.208219178,1,V,V,V,U,630.0,4,,   .,75105,0.0
4909,H7012,2012,1.0,1,V,V,V,U,2756.0,4,1960.0,   .,75105,0.0
4910,H7059,2014,1.0,1,V,V,V,U,1061.0,4,1980.0,   .,75105,1.0
4911,H7274,2012,1.0,1,N,V,V,U,747.0,4,,   .,75105,0.0
4912,H12616,2015,1.0,1,N,V,V,U,550.0,4,,   .,75106,0.0
4913,H14878,2012,1.0,1,N,V,V,U,2096.0,4,1960.0,   .,75106,1.0
4914,H15032,2012,1.0,1,N,V,V,U,3225.0,4,1960.0,   .,75106,1.0
4915,H16246,2012,1.0,1,V,N,O,R,1484.0,4,1960.0,5,75106,0.0
4916,H3485,2014,0.0,1,N,V,V,U,1530.0,4,1960.0,   .,75106,0.0
4917,H4825,2015,1.0,1,V,N,O,R,1294.0,4,1900.0,8,75106,0.0
4918,H5170,2013,0.04109589,1,N,V,V,U,1535.0,4,,   .,75106,0.0
4919,H5652,2015,0.0,1,V,V,V,U,2000.0,4,,   .,75106,1.0
4920,H6473,2014,1.0,0,V,N,O,R,7930.0,4,1900.0,6,75106,1.0
4921,H699,2016,0.99726776,1,V,V,V,U,832.0,4,,   .,75106,1.0
4922,H12947,2015,1.0,0,N,V,V,U,627.0,4,1960.0,   .,75107,0.0
4923,H13645,2013,1.0,1,N,V,V,U,3889.0,4,1960.0,   .,75107,0.0
4924,H13844,2016,1.0,1,N,V,V,U,560.0,4,1960.0,   .,75107,1.0
4925,H16146,2014,1.0,1,V,N,O,R,1260.0,4,1890.0,6,75107,1.0
4926,H16147,2015,1.0,1,V,N,O,R,1260.0,4,1890.0,6,75107,0.0
4927,H17798,2013,1.0,1,V,N,O,R,1555.0,4,1911.0,8,75107,0.0
4928,H18491,2012,0.584699454,1,V,N,O,R,2520.0,4,1950.0,9,75107,0.0
4929,H4940,2015,0.380821918,1,N,V,V,U,2565.0,4,,   .,75107,1.0
4930,H5272,2014,1.0,1,N,V,V,U,2222.0,4,1960.0,   .,75107,1.0
4931,H5670,2012,0.0,1,V,V,V,U,982.0,4,,   .,75107,0.0
4932,H654,2016,1.0,1,V,V,V,U,425.0,4,,   .,75107,0.0
4933,H7244,2012,1.0,0,V,V,V,U,1290.0,4,1960.0,   .,75107,0.0
4934,H12937,2014,1.0,1,N,V,V,U,1160.0,4,1960.0,   .,75108,1.0
4935,H13558,2016,0.99726776,1,N,V,V,U,1900.0,4,1960.0,   .,75108,0.0
4936,H15656,2012,1.0,1,V,N,O,R,2080.0,4,1900.0,6,75108,0.0
4937,H17560,2012,1.0,0,V,N,O,R,1360.0,4,1900.0,8,75108,0.0
4938,H18493,2013,1.0,0,V,N,O,R,1975.0,4,1900.0,8,75108,0.0
4939,H18772,2013,1.0,1,V,N,O,R,1030.0,4,1900.0,7,75108,1.0
4940,H18860,2012,0.25136612,1,V,N,O,R,7500.0,4,1900.0,7,75108,1.0
4941,H3491,2013,1.0,1,V,V,V,U,813.0,4,,   .,75108,1.0
4942,H610,2015,1.0,1,V,V,V,U,1603.0,4,,   .,75108,0.0
4943,H620,2013,1.0,1,V,V,V,U,510.0,4,,   .,75108,0.0
4944,H13505,2013,0.0,1,N,V,V,U,4830.0,4,1960.0,   .,75109,0.0
4945,H14030,2012,1.0,1,N,V,V,U,1765.0,4,1980.0,   .,75109,0.0
4946,H14031,2014,1.0,1,N,V,V,U,1765.0,4,1980.0,   .,75109,0.0
4947,H14032,2016,1.0,1,N,V,V,U,1765.0,4,1980.0,   .,75109,0.0
4948,H14926,2012,1.0,1,N,V,V,U,656.0,4,1960.0,   .,75109,0.0
4949,H15881,2012,1.0,1,V,N,O,R,2549.0,4,1900.0,6,75109,1.0
4950,H16065,2013,1.0,0,V,N,O,R,1380.0,4,1850.0,5,75109,1.0
4951,H1774,2013,0.180821918,1,V,N,O,R,1040.0,4,1930.0,7,75109,1.0
4952,H18995,2014,1.0,1,V,N,O,R,2160.0,4,1930.0,6,75109,0.0
4953,H4096,2013,1.0,1,V,N,O,R,2457.0,4,1900.0,7,75109,0.0
4954,H4097,2014,1.0,1,V,N,O,R,2457.0,4,1900.0,7,75109,0.0
4955,H4260,2013,1.0,1,N,V,V,U,814.0,4,,   .,75109,0.0
4956,H4261,2014,0.493150685,1,N,V,V,U,814.0,4,,   .,75109,0.0
4957,H4941,2012,1.0,1,V,V,V,U,1630.0,4,,   .,75109,0.0
4958,H4942,2013,1.0,1,V,V,V,U,1630.0,4,,   .,75109,0.0
4959,H5327,2012,1.0,1,N,V,V,U,1140.0,4,,   .,75109,0.0
4960,H5328,2013,1.0,1,N,V,V,U,1140.0,4,,   .,75109,1.0
4961,H5329,2014,1.0,1,N,V,V,U,820.0,4,1960.0,   .,75109,1.0
4962,H626,2014,0.328767123,1,V,V,V,U,1666.0,4,,   .,75109,0.0
4963,H6785,2013,1.0,1,N,V,V,U,2184.0,4,1960.0,   .,75109,1.0
4964,H6792,2015,0.747945205,1,N,V,V,U,1081.0,4,1960.0,   .,75109,0.0
4965,H14312,2016,0.99726776,1,V,N,O,R,1350.0,4,1880.0,6,75110,0.0
4966,H1717,2012,1.0,1,V,V,V,U,880.0,4,,   .,75110,0.0
4967,H1718,2015,1.0,1,V,V,V,U,880.0,4,,   .,75110,0.0
4968,H17935,2015,1.0,1,V,N,O,R,1210.0,4,1910.0,7,75110,0.0
4969,H205,2013,1.0,1,V,V,V,U,2091.0,4,1960.0,   .,75110,1.0
4970,H206,2015,1.0,1,V,V,V,U,2091.0,4,1960.0,   .,75110,1.0
4971,H4653,2012,1.0,1,V,V,V,U,1000.0,4,1960.0,   .,75110,0.0
4972,H6015,2013,1.0,1,V,V,V,U,760.0,4,1960.0,   .,75110,0.0
4973,H6797,2013,1.0,1,N,V,V,U,630.0,4,1960.0,   .,75110,0.0
4974,H13029,2015,1.0,1,N,V,V,U,286.0,4,1960.0,   .,75111,0.0
4975,H14602,2013,1.0,1,N,V,V,U,1858.0,4,1960.0,   .,75111,0.0
4976,H14603,2015,1.0,1,N,V,V,U,1858.0,4,1960.0,   .,75111,1.0
4977,H14645,2012,1.0,1,N,V,V,U,1200.0,4,1980.0,   .,75111,0.0
4978,H15907,2012,1.0,1,V,N,O,R,500.0,4,1900.0,5,75111,0.0
4979,H15908,2013,1.0,1,V,N,O,R,500.0,4,1900.0,5,75111,0.0
4980,H15992,2012,1.0,1,V,N,O,R,3750.0,4,2003.0,7,75111,1.0
4981,H5682,2016,1.0,1,V,V,V,U,820.0,4,1960.0,   .,75111,0.0
4982,H5711,2013,0.0,1,V,V,V,U,1400.0,4,,   .,75111,0.0
4983,H6816,2016,1.0,1,V,N,O,R,950.0,4,1920.0,6,75111,0.0
4984,H13926,2012,1.0,1,N,V,V,U,800.0,4,1960.0,   .,75112,0.0
4985,H14792,2012,1.0,1,N,V,V,U,900.0,4,1980.0,   .,75112,0.0
4986,H14793,2013,1.0,1,N,V,V,U,900.0,4,1980.0,   .,75112,0.0
4987,H15262,2012,1.0,1,V,N,O,R,3850.0,4,1973.0,9,75112,1.0
4988,H15263,2014,1.0,1,V,N,O,R,3850.0,4,1973.0,9,75112,1.0
4989,H15264,2015,0.983561644,1,V,N,O,R,3850.0,4,1973.0,9,75112,1.0
4990,H16763,2012,1.0,1,V,N,O,R,788.0,4,1920.0,7,75112,0.0
4991,H17070,2012,1.0,1,V,N,O,R,951.0,4,1950.0,8,75112,0.0
4992,H17228,2012,1.0,1,V,N,O,R,1380.0,4,1900.0,7,75112,0.0
4993,H17340,2013,1.0,1,V,N,O,R,745.0,4,1900.0,5,75112,0.0
4994,H17341,2016,1.0,1,V,N,O,R,745.0,4,1900.0,5,75112,0.0
4995,H17598,2013,1.0,1,V,N,O,R,1200.0,4,1954.0,5,75112,0.0
4996,H18076,2016,0.99726776,0,V,N,O,R,870.0,4,1930.0,6,75112,0.0
4997,H18189,2012,0.887978142,1,V,N,O,R,1432.0,4,1912.0,7,75112,0.0
4998,H18524,2016,1.0,1,V,N,O,R,2849.0,4,1901.0,7,75112,1.0
4999,H18695,2014,1.0,1,V,N,O,R,2000.0,4,1870.0,6,75112,0.0
5000,H5741,2013,1.0,0,V,V,V,U,1403.0,4,1960.0,   .,75112,0.0
5001,H681,2013,1.0,0,V,V,V,U,100.0,4,,   .,75112,0.0
5002,H6859,2016,1.0,1,V,N,O,R,830.0,4,1902.0,4,75112,0.0
5003,H7213,2013,0.909589041,1,N,V,V,U,265.0,4,1960.0,   .,75112,0.0
5004,H12751,2012,1.0,1,N,V,V,U,2396.0,4,1960.0,   .,75113,0.0
5005,H14239,2012,1.0,1,N,V,V,U,1717.0,4,1960.0,   .,75113,0.0
5006,H15282,2012,1.0,1,V,N,O,R,964.0,4,1900.0,4,75113,0.0
5007,H15283,2013,1.0,1,V,N,O,R,964.0,4,1900.0,4,75113,0.0
5008,H15284,2014,1.0,1,V,N,O,R,964.0,4,1900.0,4,75113,0.0
5009,H16061,2013,0.249315068,1,V,N,O,R,12615.0,4,1974.0,>=10,75113,0.0
5010,H17060,2013,1.0,1,V,N,O,R,1000.0,4,1960.0,5,75113,0.0
5011,H17740,2015,1.0,1,V,N,O,R,2100.0,4,1900.0,4,75113,0.0
5012,H1780,2016,1.0,1,V,N,O,R,250.0,4,1960.0,2,75113,0.0
5013,H18286,2012,0.920765027,1,V,N,O,R,1630.0,4,1900.0,7,75113,1.0
5014,H19759,2016,0.99726776,1,V,N,O,R,2800.0,4,1995.0,5,75113,0.0
5015,H5768,2016,0.584699454,0,V,N,O,R,441.0,4,1950.0,3,75113,0.0
5016,H6953,2012,0.330601093,1,N,V,V,U,394.0,4,,   .,75113,0.0
5017,H7437,2015,1.0,1,V,V,V,U,250.0,4,1960.0,   .,75113,0.0
5018,H13643,2016,0.99726776,1,N,N,O,R,2146.0,4,1900.0,7,75114,0.0
5019,H13842,2013,1.0,1,N,V,V,U,970.0,4,1960.0,   .,75114,0.0
5020,H14046,2012,1.0,1,N,V,V,U,1650.0,4,1960.0,   .,75114,0.0
5021,H14047,2013,1.0,1,N,V,V,U,1650.0,4,1960.0,   .,75114,1.0
5022,H14292,2014,1.0,1,N,V,V,U,890.0,4,1960.0,   .,75114,0.0
5023,H14302,2016,1.0,1,N,V,V,U,330.0,4,1960.0,   .,75114,0.0
5024,H14555,2012,1.0,1,N,V,V,U,3480.0,4,,   .,75114,1.0
5025,H14556,2014,1.0,1,N,V,V,U,3480.0,4,,   .,75114,1.0
5026,H14565,2012,1.0,1,N,V,V,U,410.0,4,1960.0,   .,75114,0.0
5027,H14734,2012,1.0,1,N,V,V,U,730.0,4,1960.0,   .,75114,1.0
5028,H15042,2016,0.99726776,1,N,V,V,U,1528.0,4,1980.0,   .,75114,0.0
5029,H15046,2013,1.0,1,N,V,V,U,970.0,4,1960.0,   .,75114,1.0
5030,H15237,2012,1.0,1,V,N,O,R,1200.0,4,1950.0,6,75114,1.0
5031,H15428,2012,1.0,1,V,N,O,R,1065.0,4,1900.0,8,75114,1.0
5032,H15560,2013,1.0,1,V,N,O,R,1540.0,4,1900.0,7,75114,0.0
5033,H15635,2012,1.0,1,V,N,O,R,2816.0,4,1980.0,2,75114,0.0
5034,H16503,2012,1.0,1,V,N,O,R,900.0,4,1910.0,6,75114,1.0
5035,H16964,2013,1.0,1,V,N,O,R,2552.0,4,1998.0,8,75114,0.0
5036,H1728,2016,0.99726776,1,V,V,V,U,730.0,4,1960.0,   .,75114,1.0
5037,H1759,2013,1.0,1,V,N,O,R,1600.0,4,1904.0,7,75114,1.0
5038,H1760,2014,1.0,1,V,N,O,R,1600.0,4,1904.0,7,75114,1.0
5039,H17869,2013,1.0,1,V,N,O,R,800.0,4,1920.0,7,75114,1.0
5040,H1797,2013,1.0,1,V,V,V,U,2153.0,4,1960.0,   .,75114,0.0
5041,H1805,2014,0.665753425,1,V,V,V,U,1054.0,4,,   .,75114,0.0
5042,H18242,2013,1.0,1,V,N,O,R,900.0,4,1990.0,9,75114,0.0
5043,H18262,2013,1.0,1,V,N,O,R,1700.0,4,1910.0,8,75114,1.0
5044,H18263,2014,1.0,1,V,N,O,R,1700.0,4,1910.0,8,75114,0.0
5045,H18362,2012,0.789617486,1,V,N,O,R,1547.0,4,1890.0,7,75114,1.0
5046,H18363,2014,1.0,1,V,N,O,R,1547.0,4,1890.0,7,75114,1.0
5047,H18584,2013,1.0,1,V,N,O,R,7612.0,4,1953.0,>=10,75114,1.0
5048,H19111,2013,1.0,1,V,N,O,R,2900.0,4,1956.0,6,75114,1.0
5049,H3446,2016,0.99726776,1,V,N,O,R,371.0,4,1930.0,6,75114,0.0
5050,H4491,2012,1.0,1,N,V,V,U,265.0,4,,   .,75114,0.0
5051,H4492,2014,1.0,1,N,V,V,U,265.0,4,,   .,75114,1.0
5052,H4602,2014,0.41369863,1,N,V,V,U,1820.0,4,,   .,75114,0.0
5053,H4953,2012,0.31147541,1,V,V,V,U,1252.0,4,,   .,75114,0.0
5054,H5296,2012,1.0,1,N,V,V,U,1130.0,4,,   .,75114,1.0
5055,H5297,2015,1.0,1,N,V,V,U,1130.0,4,,   .,75114,0.0
5056,H5655,2013,1.0,0,V,V,V,U,550.0,4,1960.0,   .,75114,0.0
5057,H5719,2013,0.0,1,V,V,V,U,1235.0,4,,   .,75114,1.0
5058,H6166,2013,1.0,1,N,V,V,U,1800.0,4,1980.0,   .,75114,1.0
5059,H6167,2014,1.0,1,N,V,V,U,1800.0,4,1980.0,   .,75114,1.0
5060,H617,2012,1.0,1,V,V,V,U,1500.0,4,,   .,75114,0.0
5061,H6660,2012,1.0,1,N,V,V,U,1800.0,4,1980.0,   .,75114,0.0
5062,H6988,2014,1.0,1,N,V,V,U,600.0,4,1960.0,   .,75114,0.0
5063,H7096,2012,1.0,1,N,V,V,U,3690.0,4,1960.0,   .,75114,1.0
5064,H7097,2016,0.99726776,1,N,V,V,U,3690.0,4,1960.0,   .,75114,1.0
5065,H12766,2014,0.493150685,1,N,V,V,U,1400.0,4,1960.0,   .,75115,0.0
5066,H12905,2012,1.0,1,N,V,V,U,1355.0,4,1980.0,   .,75115,0.0
5067,H12906,2016,0.99726776,1,N,V,V,U,1355.0,4,1980.0,   .,75115,0.0
5068,H12907,2012,1.0,1,N,V,V,U,2700.0,4,1988.0,   .,75115,0.0
5069,H12908,2015,1.0,1,N,V,V,U,2700.0,4,1988.0,   .,75115,0.0
5070,H13644,2016,0.99726776,1,N,V,V,U,780.0,4,1960.0,   .,75115,1.0
5071,H13949,2015,1.0,1,N,V,V,U,1440.0,4,,   .,75115,1.0
5072,H15771,2015,1.0,1,V,N,O,R,850.0,4,1991.0,7,75115,0.0
5073,H15773,2012,1.0,1,V,N,O,R,1125.0,4,1955.0,7,75115,1.0
5074,H15774,2016,0.99726776,1,V,N,O,R,1125.0,4,1955.0,7,75115,0.0
5075,H15896,2014,1.0,1,V,N,O,R,1170.0,4,1919.0,6,75115,0.0
5076,H16007,2012,1.0,1,V,N,O,R,1313.0,4,1910.0,8,75115,0.0
5077,H16017,2014,1.0,1,V,N,O,R,1205.0,4,1910.0,6,75115,1.0
5078,H16018,2016,0.99726776,1,V,N,O,R,1205.0,4,1910.0,6,75115,0.0
5079,H16036,2012,1.0,1,V,N,O,R,750.0,4,1960.0,5,75115,1.0
5080,H16174,2012,1.0,1,V,N,O,R,2127.0,4,1900.0,7,75115,1.0
5081,H16586,2016,1.0,0,V,N,O,R,1260.0,4,1950.0,8,75115,1.0
5082,H16770,2015,1.0,0,V,N,O,R,980.0,4,1930.0,5,75115,1.0
5083,H16822,2013,0.0,1,V,N,O,R,2275.0,4,1980.0,8,75115,0.0
5084,H17090,2013,1.0,1,V,N,O,R,1252.0,4,1980.0,5,75115,0.0
5085,H17284,2012,1.0,1,V,N,O,R,2515.0,4,2011.0,6,75115,0.0
5086,H17429,2014,1.0,1,V,N,O,R,1500.0,4,2001.0,6,75115,0.0
5087,H1775,2012,1.0,1,V,N,O,R,620.0,4,1900.0,4,75115,1.0
